keyword_id,keyword_text,campaign_id,campaign_name,match_type,date,current_bid,impressions,clicks,conversions,spend,revenue,campaign_daily_budget
K037,usb hub,C009,Electronics Deals,phrase,2025-02-23,1.97,286,4,0,4.08,0.0,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-23,1.11,1234,16,2,15.04,17.68,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-23,1.59,343,6,0,7.8,0.0,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-23,5.44,1339,9,1,45.18,44.73,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-23,2.85,143,1,0,2.55,0.0,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-23,2.36,58,2,0,3.2,0.0,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-23,1.18,152,0,0,0.0,0.0,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-23,2.0,323,8,0,11.33,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-23,4.5,1774,15,0,47.25,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-23,1.5,108,3,0,3.53,0.0,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-23,3.8,1254,12,4,37.52,114.83,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-23,4.0,2097,29,1,74.24,55.3,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-23,0.96,1512,6,1,4.14,8.25,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-23,5.5,1156,13,0,51.61,0.0,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-23,4.49,1105,26,0,94.64,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-23,1.17,369,0,0,0.0,0.0,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-23,4.32,148,1,1,3.08,55.83,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-23,2.23,1064,23,0,47.15,0.0,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-23,3.9,1295,18,5,49.5,212.27,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-23,1.17,1334,10,1,7.2,9.18,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-23,2.46,1281,10,3,17.2,23.53,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-23,4.37,213,0,0,0.0,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-23,4.04,989,16,3,47.36,92.15,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-23,3.77,828,15,0,34.2,0.0,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-23,1.16,601,11,0,11.66,0.0,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-23,4.74,1185,16,1,31.04,45.74,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-23,3.11,115,5,0,10.8,0.0,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-23,4.44,1003,27,0,98.82,0.0,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-23,2.77,1018,12,0,24.0,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-23,4.24,749,15,3,45.75,126.92,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-23,3.36,1340,22,1,48.84,49.46,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-23,2.92,672,3,0,4.29,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-23,3.93,1055,21,0,49.35,0.0,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-23,1.94,1512,19,0,18.24,0.0,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-23,3.85,809,16,3,47.52,142.41,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-23,2.6,836,9,2,16.2,103.21,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-23,4.66,1083,15,0,44.85,0.0,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-23,5.45,366,4,0,9.64,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-23,2.5,532,5,0,9.45,0.0,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-23,1.36,1143,27,1,25.65,21.47,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-23,2.3,251,0,0,0.0,0.0,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-23,5.46,448,3,0,14.64,0.0,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-23,5.15,115,2,0,6.94,0.0,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-23,5.68,557,7,0,17.5,0.0,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-23,0.63,1246,28,1,16.52,61.77,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-23,4.88,1150,29,2,113.39,121.83,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-23,1.81,1111,3,1,2.55,23.58,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-23,2.39,796,28,0,38.92,0.0,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-23,4.76,749,9,0,39.06,0.0,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-23,5.76,363,8,0,23.2,0.0,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-23,1.68,90,3,1,3.12,16.93,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-23,3.11,147,1,0,2.3,0.0,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-23,1.23,260,2,0,1.78,0.0,500.0
K341,insulated lunch bag,C003,Home & Kitchen,exact,2025-02-23,1.66,661,14,0,21.14,0.0,400.0
K342,bath towel set,C010,Garden & Tools,exact,2025-02-23,1.95,129,0,0,0.0,0.0,80.0
K343,wall clock modern,C008,Pet Supplies,exact,2025-02-23,1.59,1315,27,2,31.32,61.52,120.0
K344,pepper grinder,C004,Fitness & Outdoors,phrase,2025-02-23,2.27,800,13,0,16.51,0.0,200.0
K345,laptop sleeve 15,C008,Pet Supplies,exact,2025-02-23,1.85,514,8,0,7.76,0.0,120.0
K346,plant pot indoor,C002,Phone Accessories,exact,2025-02-23,4.33,308,10,1,32.6,53.76,250.0
K347,first aid kit,C004,Fitness & Outdoors,broad,2025-02-23,2.1,1519,15,2,12.75,53.38,200.0
K348,exercise ball,C009,Electronics Deals,broad,2025-02-23,5.29,1571,41,7,112.34,344.29,500.0
K349,curtain rod,C008,Pet Supplies,broad,2025-02-23,5.52,269,0,0,0.0,0.0,120.0
K350,baking sheet set,C003,Home & Kitchen,phrase,2025-02-23,2.52,1428,24,0,40.32,0.0,400.0
K351,car vacuum cleaner,C005,Kids & Toys,broad,2025-02-23,5.11,216,3,0,10.53,0.0,150.0
K352,spice rack organizer,C002,Phone Accessories,broad,2025-02-23,5.14,135,0,0,0.0,0.0,250.0
K353,tension rod curtain,C002,Phone Accessories,exact,2025-02-23,3.65,1217,38,2,78.66,127.27,250.0
K354,foam roller,C008,Pet Supplies,phrase,2025-02-23,3.91,640,6,0,11.1,0.0,120.0
K355,bird feeder,C006,Office Supplies,broad,2025-02-23,4.06,707,18,0,62.1,0.0,180.0
K356,extension cord outdoor,C006,Office Supplies,broad,2025-02-23,4.56,227,8,0,28.8,0.0,180.0
K357,toothbrush holder,C001,Headphones & Audio,exact,2025-02-23,5.44,1577,21,2,45.78,72.05,300.0
K358,wine opener,C005,Kids & Toys,exact,2025-02-23,0.85,1321,19,0,11.97,0.0,150.0
K359,laundry basket,C002,Phone Accessories,broad,2025-02-23,3.05,403,8,0,13.6,0.0,250.0
K360,cutting board bamboo,C007,Beauty & Personal Care,broad,2025-02-23,2.19,1434,36,4,55.08,191.81,350.0
K361,notebook journal,C004,Fitness & Outdoors,phrase,2025-02-23,1.48,1335,12,2,11.28,54.96,200.0
K362,hair clips women,C001,Headphones & Audio,broad,2025-02-23,5.58,691,7,0,22.61,0.0,300.0
K363,phone tripod,C003,Home & Kitchen,broad,2025-02-23,4.67,691,18,3,69.84,80.23,400.0
K364,drawer organizer,C008,Pet Supplies,phrase,2025-02-23,4.4,148,3,0,11.31,0.0,120.0
K365,water filter pitcher,C004,Fitness & Outdoors,phrase,2025-02-23,0.93,254,2,0,1.02,0.0,200.0
K366,dog leash retractable,C005,Kids & Toys,phrase,2025-02-23,1.93,1010,21,5,28.77,224.46,150.0
K367,bath bomb set,C008,Pet Supplies,phrase,2025-02-23,4.98,1041,7,0,32.34,0.0,120.0
K368,cast iron skillet,C003,Home & Kitchen,exact,2025-02-23,4.32,279,5,0,17.15,0.0,400.0
K369,bookshelf small,C008,Pet Supplies,phrase,2025-02-23,2.62,1077,27,1,47.25,60.84,120.0
K370,flashlight tactical,C002,Phone Accessories,exact,2025-02-23,0.51,104,0,0,0.0,0.0,250.0
K371,ice cube tray,C006,Office Supplies,broad,2025-02-23,2.42,1285,15,0,24.9,0.0,180.0
K372,picture frame set,C004,Fitness & Outdoors,phrase,2025-02-23,1.14,1238,8,2,4.64,25.5,200.0
K373,cable management,C002,Phone Accessories,broad,2025-02-23,4.83,800,5,0,22.05,0.0,250.0
K374,shoe rack,C006,Office Supplies,exact,2025-02-23,1.96,438,6,0,6.84,0.0,180.0
K375,kitchen timer digital,C009,Electronics Deals,phrase,2025-02-23,1.82,519,7,2,7.07,60.6,500.0
K376,makeup organizer,C002,Phone Accessories,phrase,2025-02-23,2.0,137,3,0,5.22,0.0,250.0
K377,pet bed small,C009,Electronics Deals,exact,2025-02-23,4.51,429,7,0,17.99,0.0,500.0
K378,wall hooks adhesive,C005,Kids & Toys,broad,2025-02-23,2.18,1255,20,0,29.0,0.0,150.0
K379,hand towel set,C009,Electronics Deals,phrase,2025-02-23,1.98,1308,26,1,26.78,11.07,500.0
K380,egg cooker electric,C003,Home & Kitchen,exact,2025-02-23,2.37,571,10,0,19.2,0.0,400.0
K381,puzzle 1000 piece,C002,Phone Accessories,phrase,2025-02-23,3.5,463,11,0,22.99,0.0,250.0
K382,yoga strap,C004,Fitness & Outdoors,broad,2025-02-23,3.39,610,7,0,11.41,0.0,200.0
K383,tool set home,C007,Beauty & Personal Care,phrase,2025-02-23,0.96,593,9,0,6.03,0.0,350.0
K384,soap dispenser,C006,Office Supplies,exact,2025-02-23,0.74,891,10,0,4.7,0.0,180.0
K385,coaster set,C004,Fitness & Outdoors,broad,2025-02-23,5.87,325,6,0,24.12,0.0,200.0
K386,mouse pad large,C003,Home & Kitchen,exact,2025-02-23,4.73,1310,8,0,19.04,0.0,400.0
K387,storage bins fabric,C003,Home & Kitchen,exact,2025-02-23,3.79,1184,13,0,20.02,0.0,400.0
K388,can opener electric,C010,Garden & Tools,exact,2025-02-23,5.23,1220,10,2,22.3,79.63,80.0
K389,bath mat non slip,C003,Home & Kitchen,phrase,2025-02-23,0.95,791,9,1,5.67,44.44,400.0
K390,key finder bluetooth,C007,Beauty & Personal Care,phrase,2025-02-23,4.89,401,6,0,23.46,0.0,350.0
K391,chip clips,C002,Phone Accessories,broad,2025-02-23,1.43,264,3,1,1.98,27.71,250.0
K392,salad spinner,C008,Pet Supplies,phrase,2025-02-23,2.59,536,4,0,4.48,0.0,120.0
K393,desk fan quiet,C003,Home & Kitchen,exact,2025-02-23,2.99,309,5,0,9.4,0.0,400.0
K394,luggage tag,C009,Electronics Deals,phrase,2025-02-23,2.57,552,5,0,7.7,0.0,500.0
K395,lint roller,C010,Garden & Tools,broad,2025-02-23,1.41,1402,25,1,32.0,35.58,80.0
K396,tape measure,C008,Pet Supplies,phrase,2025-02-23,5.9,1165,28,0,102.2,0.0,120.0
K397,ice pack lunch,C004,Fitness & Outdoors,broad,2025-02-23,5.3,605,5,0,23.6,0.0,200.0
K398,door stopper,C002,Phone Accessories,exact,2025-02-23,5.54,1596,29,1,115.13,47.81,250.0
K399,broom dustpan set,C009,Electronics Deals,exact,2025-02-23,0.63,259,5,0,2.35,0.0,500.0
K400,magnifying glass,C003,Home & Kitchen,phrase,2025-02-23,2.71,210,5,0,9.3,0.0,400.0
K401,fly swatter,C005,Kids & Toys,broad,2025-02-23,5.03,1688,14,0,55.44,0.0,150.0
K402,jar opener,C004,Fitness & Outdoors,phrase,2025-02-23,2.01,912,10,0,13.4,0.0,200.0
K403,oven mitts,C002,Phone Accessories,phrase,2025-02-23,4.18,807,7,0,19.04,0.0,250.0
K404,pot holder,C008,Pet Supplies,phrase,2025-02-23,2.77,287,5,1,10.35,62.16,120.0
K405,dish rack,C003,Home & Kitchen,broad,2025-02-23,2.32,902,27,2,57.51,20.6,400.0
K406,sponge holder,C001,Headphones & Audio,exact,2025-02-23,3.27,193,1,0,2.83,0.0,300.0
K407,towel rack,C001,Headphones & Audio,broad,2025-02-23,0.56,1271,17,5,4.59,303.96,300.0
K408,trash bags tall,C008,Pet Supplies,exact,2025-02-23,0.8,795,3,0,1.74,0.0,120.0
K409,aluminum foil,C007,Beauty & Personal Care,exact,2025-02-23,5.73,890,32,3,135.68,73.17,350.0
K410,parchment paper,C007,Beauty & Personal Care,broad,2025-02-23,1.7,1485,36,1,57.24,47.98,350.0
K411,zip ties,C010,Garden & Tools,phrase,2025-02-23,3.09,620,3,0,8.28,0.0,80.0
K412,command strips,C003,Home & Kitchen,phrase,2025-02-23,2.15,949,24,1,29.76,30.9,400.0
K413,velcro strips,C009,Electronics Deals,exact,2025-02-23,3.29,371,7,0,11.41,0.0,500.0
K414,rubber bands,C009,Electronics Deals,phrase,2025-02-23,4.88,1265,12,0,23.64,0.0,500.0
K415,binder clips,C001,Headphones & Audio,phrase,2025-02-23,1.3,252,7,1,4.13,18.98,300.0
K416,sticky notes,C008,Pet Supplies,phrase,2025-02-23,1.41,650,9,0,6.48,0.0,120.0
K417,highlighter set,C009,Electronics Deals,exact,2025-02-23,1.37,641,15,1,12.75,41.39,500.0
K418,mechanical pencil,C002,Phone Accessories,phrase,2025-02-23,1.05,680,6,0,3.6,0.0,250.0
K419,index cards,C003,Home & Kitchen,broad,2025-02-23,0.99,1064,13,0,8.97,0.0,400.0
K420,envelope pack,C003,Home & Kitchen,broad,2025-02-23,1.42,936,25,1,28.0,27.57,400.0
K421,stamp pad ink,C002,Phone Accessories,exact,2025-02-23,3.34,189,2,0,6.28,0.0,250.0
K422,paper clips,C001,Headphones & Audio,phrase,2025-02-23,3.95,957,12,0,20.4,0.0,300.0
K423,folder organizer,C007,Beauty & Personal Care,broad,2025-02-23,1.37,1229,11,0,9.46,0.0,350.0
K424,scissors heavy duty,C004,Fitness & Outdoors,broad,2025-02-23,2.79,421,5,1,7.1,34.19,200.0
K425,glue stick,C001,Headphones & Audio,phrase,2025-02-23,2.22,1369,38,1,77.9,33.96,300.0
K426,tape dispenser,C004,Fitness & Outdoors,phrase,2025-02-23,5.66,403,7,0,16.59,0.0,200.0
K427,stapler,C009,Electronics Deals,exact,2025-02-23,6.69,919,15,1,87.6,67.53,500.0
K428,pencil sharpener,C005,Kids & Toys,phrase,2025-02-23,1.88,869,7,0,6.3,0.0,150.0
K429,ruler set,C001,Headphones & Audio,broad,2025-02-23,0.86,585,13,0,8.58,0.0,300.0
K430,eraser pack,C001,Headphones & Audio,exact,2025-02-23,3.71,154,3,0,9.78,0.0,300.0
K431,marker set,C003,Home & Kitchen,exact,2025-02-23,0.79,872,20,2,6.4,81.1,400.0
K432,travel backpack,C009,Electronics Deals,phrase,2025-02-23,4.47,405,2,0,3.98,0.0,500.0
K433,wireless charger pad,C008,Pet Supplies,broad,2025-02-23,3.24,642,15,1,22.05,54.95,120.0
K434,led desk lamp,C008,Pet Supplies,phrase,2025-02-23,2.35,1564,26,1,48.62,32.84,120.0
K435,protein powder,C007,Beauty & Personal Care,exact,2025-02-23,1.59,1523,32,4,40.0,222.53,350.0
K436,electric kettle,C002,Phone Accessories,exact,2025-02-23,1.01,331,0,0,0.0,0.0,250.0
K437,tablet stand,C008,Pet Supplies,broad,2025-02-23,4.52,119,2,0,8.42,0.0,120.0
K438,noise machine sleep,C005,Kids & Toys,phrase,2025-02-23,2.81,1669,36,4,61.56,53.32,150.0
K439,car phone mount,C003,Home & Kitchen,phrase,2025-02-23,5.3,465,3,0,7.53,0.0,400.0
K440,reusable water bottle,C006,Office Supplies,exact,2025-02-23,1.91,352,6,0,8.58,0.0,180.0
K441,massage gun,C001,Headphones & Audio,broad,2025-02-23,1.23,1161,14,0,13.3,0.0,300.0
K442,smart plug wifi,C003,Home & Kitchen,exact,2025-02-23,1.97,985,4,0,5.84,0.0,400.0
K443,hiking boots men,C008,Pet Supplies,broad,2025-02-23,3.96,705,5,0,13.7,0.0,120.0
K444,face wash cleanser,C010,Garden & Tools,phrase,2025-02-23,4.01,637,8,0,19.52,0.0,80.0
K445,baby monitor camera,C005,Kids & Toys,exact,2025-02-23,0.62,501,5,0,1.65,0.0,150.0
K446,electric shaver,C007,Beauty & Personal Care,exact,2025-02-23,2.33,1302,36,5,41.76,90.31,350.0
K447,wall art canvas,C009,Electronics Deals,phrase,2025-02-23,0.73,1087,10,0,3.2,0.0,500.0
K448,portable fan mini,C010,Garden & Tools,phrase,2025-02-23,4.36,326,0,0,0.0,0.0,80.0
K449,jump rope fitness,C005,Kids & Toys,broad,2025-02-23,2.66,422,4,0,9.68,0.0,150.0
K001,wireless headphones,C001,Headphones & Audio,exact,2025-02-24,3.97,1920,21,1,76.23,29.81,300.0
K002,bluetooth earbuds,C001,Headphones & Audio,phrase,2025-02-24,2.51,1480,18,0,34.74,0.0,300.0
K003,noise cancelling,C001,Headphones & Audio,broad,2025-02-24,4.22,1437,10,0,37.4,0.0,300.0
K004,over ear headphones,C001,Headphones & Audio,exact,2025-02-24,2.79,831,10,0,20.7,0.0,300.0
K005,phone case iphone,C002,Phone Accessories,exact,2025-02-24,1.37,2157,22,1,23.98,10.44,250.0
K006,screen protector,C002,Phone Accessories,phrase,2025-02-24,0.89,1973,32,4,14.72,32.93,250.0
K007,phone charger fast,C002,Phone Accessories,exact,2025-02-24,1.89,1766,17,0,19.89,0.0,250.0
K008,usb c cable,C002,Phone Accessories,broad,2025-02-24,1.22,1739,33,0,22.11,0.0,250.0
K009,air fryer,C003,Home & Kitchen,exact,2025-02-24,5.42,1624,13,2,64.48,102.65,400.0
K010,instant pot,C003,Home & Kitchen,phrase,2025-02-24,4.46,346,2,0,6.44,0.0,400.0
K011,kitchen knife set,C003,Home & Kitchen,exact,2025-02-24,2.74,1757,24,0,42.48,0.0,400.0
K012,blender smoothie,C003,Home & Kitchen,broad,2025-02-24,3.03,1462,13,3,34.45,102.3,400.0
K013,coffee maker,C003,Home & Kitchen,phrase,2025-02-24,4.59,340,1,0,4.35,0.0,400.0
K014,yoga mat,C004,Fitness & Outdoors,exact,2025-02-24,2.44,1415,16,1,20.8,16.8,200.0
K015,resistance bands,C004,Fitness & Outdoors,phrase,2025-02-24,1.68,1964,33,0,30.03,0.0,200.0
K016,running shoes men,C004,Fitness & Outdoors,broad,2025-02-24,3.43,312,1,0,2.84,0.0,200.0
K017,water bottle insulated,C004,Fitness & Outdoors,exact,2025-02-24,1.31,1598,30,2,24.3,23.42,200.0
K018,kids puzzle,C005,Kids & Toys,exact,2025-02-24,1.09,943,18,4,12.96,35.56,150.0
K019,lego set,C005,Kids & Toys,phrase,2025-02-24,2.68,1884,21,2,36.12,51.12,150.0
K020,toy dinosaur,C005,Kids & Toys,broad,2025-02-24,0.82,1960,35,3,16.45,27.73,150.0
K021,coloring book kids,C005,Kids & Toys,exact,2025-02-24,0.52,749,19,4,7.6,24.25,150.0
K022,desk organizer,C006,Office Supplies,exact,2025-02-24,1.59,908,14,1,13.16,15.32,180.0
K023,standing desk converter,C006,Office Supplies,phrase,2025-02-24,4.46,1834,13,1,35.75,40.94,180.0
K024,office chair ergonomic,C006,Office Supplies,exact,2025-02-24,6.37,2146,12,1,68.28,65.65,180.0
K025,moisturizer face,C007,Beauty & Personal Care,exact,2025-02-24,2.69,739,12,1,20.16,19.54,350.0
K026,sunscreen spf 50,C007,Beauty & Personal Care,phrase,2025-02-24,2.3,853,12,0,14.64,0.0,350.0
K027,hair dryer,C007,Beauty & Personal Care,broad,2025-02-24,3.19,1209,13,0,29.12,0.0,350.0
K028,makeup brush set,C007,Beauty & Personal Care,exact,2025-02-24,1.72,1451,29,2,24.94,22.96,350.0
K029,vitamin c serum,C007,Beauty & Personal Care,phrase,2025-02-24,2.51,1136,10,0,16.6,0.0,350.0
K030,dog food grain free,C008,Pet Supplies,exact,2025-02-24,2.12,854,11,2,16.17,42.37,120.0
K031,cat litter,C008,Pet Supplies,phrase,2025-02-24,1.6,1294,25,1,29.25,11.75,120.0
K032,dog bed large,C008,Pet Supplies,broad,2025-02-24,2.19,2310,27,1,38.07,20.05,120.0
K033,laptop stand,C009,Electronics Deals,exact,2025-02-24,2.98,554,8,1,18.64,26.8,500.0
K034,mechanical keyboard,C009,Electronics Deals,phrase,2025-02-24,3.86,1923,21,6,65.94,191.41,500.0
K035,monitor 27 inch,C009,Electronics Deals,exact,2025-02-24,5.28,1915,11,1,36.63,47.35,500.0
K036,wireless mouse,C009,Electronics Deals,broad,2025-02-24,2.25,1728,29,2,60.9,29.16,500.0
K037,usb hub,C009,Electronics Deals,phrase,2025-02-24,1.99,1663,32,0,48.32,0.0,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-24,0.99,1909,46,5,26.68,47.3,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-24,1.33,1688,34,2,31.28,32.48,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-24,5.02,1785,11,0,40.59,0.0,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-24,2.98,1577,24,0,44.16,0.0,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-24,2.14,1794,31,0,34.41,0.0,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-24,1.17,1952,39,1,40.17,10.46,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-24,2.0,615,9,0,12.72,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-24,4.5,2179,24,0,82.56,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-24,1.5,87,5,0,5.86,0.0,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-24,3.8,877,23,2,44.6,72.21,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-24,4.0,2333,30,2,73.5,105.33,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-24,1.01,626,5,0,2.55,0.0,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-24,5.19,1141,32,0,79.68,0.0,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-24,3.81,1053,20,0,39.6,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-24,1.1,727,6,0,6.24,0.0,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-24,4.07,946,11,1,21.12,69.45,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-24,2.11,448,13,1,18.07,37.63,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-24,3.77,1929,24,0,74.88,0.0,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-24,1.2,636,6,0,6.78,0.0,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-24,2.16,1016,3,1,2.67,7.73,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-24,3.81,1817,39,0,101.4,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-24,4.73,1397,21,0,42.63,0.0,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-24,3.65,1245,37,0,90.65,0.0,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-24,1.12,1652,27,1,20.79,58.31,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-24,5.48,1153,12,0,52.56,0.0,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-24,2.34,1573,33,1,62.37,56.62,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-24,4.04,1420,33,1,98.01,14.6,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-24,2.89,662,6,0,10.38,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-24,4.45,1619,32,3,59.84,100.99,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-24,2.59,876,22,3,33.44,161.75,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-24,2.53,1060,8,0,16.8,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-24,4.24,1364,25,1,58.0,54.66,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-24,1.91,1119,11,0,11.77,0.0,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-24,4.21,1874,20,3,37.2,149.16,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-24,2.29,946,14,1,24.92,46.93,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-24,5.2,1712,27,1,92.61,47.14,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-24,5.61,432,9,0,35.64,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-24,2.46,675,16,0,24.96,0.0,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-24,1.6,997,19,3,13.68,47.57,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-24,2.2,662,4,1,3.96,10.33,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-24,5.92,231,2,0,7.74,0.0,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-24,5.13,831,13,0,63.05,0.0,200.0
